"CALLE";"NUMERO";"M2";"DOLARES";"U_S_M2";"AMBIENTES";"ANTIGUEDAD";"ORIENT";"BAULERA";"COCHERA";"BA�.OS";"LAVADERO";"TERRAZA";"BARRIO";"COMUNA";"LON";"LAT"
"11798";"URUGUAY";900;23;70000;3043.5;1;NA;"FRENTE";"No";"No";1;"No";"Si";"RECOLETA";2;-58.3871215253229;-34.5982982126685
"11799";"URUGUAY";900;42;93000;2214.3;2;41;"CONTRAFRENTE";"No";"No";1;"No";"Si";"RECOLETA";2;-58.3871215253229;-34.5982982126685
"11800";"URUGUAY";1000;20;99000;4950;1;30;"FRENTE";"No";"No";1;"No";"Si";"RECOLETA";2;-58.3872263663422;-34.5970551473182
"11801";"URUGUAY";1100;228;500000;2193;5;50;"S/D";"No";"No";2;"No";"No";"RECOLETA";2;-58.3873182742988;-34.5957472157809
"11802";"URUGUAY";1200;64;220000;3437.5;3;40;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"RECOLETA";2;-58.387451148043;-34.5946684396787
"11803";"URUGUAY";1200;89;380000;4269.7;0;NA;"CONTRAFRENTE";"Si";"No";1;"Si";"Si";"RECOLETA";2;-58.387451148043;-34.5946684396787
"11804";"URUGUAY";1200;130;280000;2153.8;2;10;"INTERNO";"No";"No";1;"No";"No";"RECOLETA";2;-58.387451148043;-34.5946684396787
"11805";"URUGUAY";1200;145;280000;1931;2;90;"FRENTE";"No";"No";1;"Si";"Si";"RECOLETA";2;-58.387451148043;-34.5946684396787
"11806";"USPALLATA";500;55;130000;2363.6;3;NA;"S/D";"No";"No";0;"No";"No";"BARRACAS";4;-58.3719813698805;-34.6294022164049
"11807";"USPALLATA";500;168;300000;1785.7;4;25;"FRENTE";"Si";"Si";1;"Si";"Si";"BARRACAS";4;-58.3719813698805;-34.6294022164049
"11808";"USPALLATA";600;54;145000;2685.2;2;4;"FRENTE";"No";"No";1;"Si";"No";"BARRACAS";4;-58.3726264723086;-34.6303175121715
"11809";"USPALLATA";600;55;80000;1454.5;3;60;"LATERAL";"No";"No";0;"No";"No";"BARRACAS";4;-58.3726264723086;-34.6303175121715
"11810";"USPALLATA";600;60;145000;2416.7;2;4;"FRENTE";"No";"No";0;"Si";"Si";"BARRACAS";4;-58.3726264723086;-34.6303175121715
"11811";"USPALLATA";700;33;90000;2727.3;1;1;"S/D";"No";"No";1;"No";"Si";"BARRACAS";4;-58.3733144825088;-34.6310287459128
"11812";"USPALLATA";700;70;97000;1385.7;1;NA;"S/D";"No";"No";0;"No";"No";"BARRACAS";4;-58.3733144825088;-34.6310287459128
"11813";"USPALLATA";700;74;130000;1756.8;1;0;"CONTRAFRENTE";"No";"Si";1;"Si";"Si";"BARRACAS";4;-58.3733144825088;-34.6310287459128
"11814";"USPALLATA";700;87;150000;1724.1;2;0;"FRENTE";"No";"No";1;"No";"Si";"BARRACAS";4;-58.3733144825088;-34.6310287459128
"11815";"USPALLATA";800;48;89000;1854.2;0;NA;"INTERNO";"No";"No";0;"Si";"Si";"BARRACAS";4;-58.3741365949778;-34.6318785700839
"11816";"USPALLATA";800;65;89000;1369.2;3;40;"CONTRAFRENTE";"No";"No";0;"No";"No";"BARRACAS";4;-58.3741365949778;-34.6318785700839
"11817";"USPALLATA";800;75;129000;1720;3;50;"FRENTE";"No";"No";0;"No";"No";"BARRACAS";4;-58.3741365949778;-34.6318785700839
"11818";"USPALLATA";900;33;70500;2136.4;1;NA;"FRENTE";"No";"No";0;"Si";"No";"BARRACAS";4;-58.3757186541034;-34.6333763414766
"11819";"USPALLATA";900;38;110000;2894.7;2;3;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"BARRACAS";4;-58.3757186541034;-34.6333763414766
"11820";"USPALLATA";900;44;120000;2727.3;2;4;"FRENTE";"No";"No";1;"Si";"No";"BARRACAS";4;-58.3757186541034;-34.6333763414766
"11821";"USPALLATA";900;46;99000;2152.2;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BARRACAS";4;-58.3757186541034;-34.6333763414766
"11822";"USPALLATA";900;69;190000;2753.6;3;4;"FRENTE";"No";"Si";0;"No";"No";"BARRACAS";4;-58.3757186541034;-34.6333763414766
"11823";"USPALLATA";1700;45;65000;1444.4;0;90;"INTERNO";"No";"No";1;"No";"No";"BARRACAS";4;-58.3872615615713;-34.6359722808716
"11824";"USPALLATA";2100;40;46500;1162.5;0;30;"FRENTE";"No";"No";0;"No";"No";"PARQUE PATRICIOS";4;-58.3911312282951;-34.6368766179566
"11825";"USPALLATA";3900;62;110000;1774.2;0;8;"FRENTE";"No";"No";0;"Si";"Si";"NUEVA POMPEYA";4;-58.4178763027393;-34.6420418836066
"11826";"VALDENEGRO";2500;42;120000;2857.1;2;10;"FRENTE";"No";"No";0;"Si";"No";"VILLA URQUIZA";12;-58.4818420896854;-34.5716560564794
"11827";"VALDENEGRO";2600;40;99500;2487.5;2;NA;"CONTRAFRENTE";"No";"Si";0;"No";"No";"VILLA URQUIZA";12;-58.4827558001369;-34.5708562298207
"11828";"VALDENEGRO";2600;50;128000;2560;3;NA;"S/D";"No";"Si";0;"Si";"No";"VILLA URQUIZA";12;-58.4827558001369;-34.5708562298207
"11829";"VALDENEGRO";2600;61;164000;2688.5;3;NA;"FRENTE";"No";"No";0;"Si";"Si";"VILLA URQUIZA";12;-58.4827558001369;-34.5708562298207
"11830";"VALDENEGRO";2700;26;74000;2846.2;1;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"VILLA URQUIZA";12;-58.4836212368629;-34.5698785078866
"11831";"VALDENEGRO";2700;35;83900;2397.1;1;NA;"FRENTE";"No";"No";0;"Si";"No";"VILLA URQUIZA";12;-58.4836212368629;-34.5698785078866
"11832";"VALDENEGRO";2700;45;76000;1688.9;1;NA;"CONTRAFRENTE";"No";"Si";0;"No";"No";"VILLA URQUIZA";12;-58.4836212368629;-34.5698785078866
"11833";"VALDENEGRO";2700;70;115000;1642.9;2;8;"LATERAL";"No";"No";0;"No";"Si";"VILLA URQUIZA";12;-58.4836212368629;-34.5698785078866
"11834";"VALDENEGRO";2700;80;95000;1187.5;4;40;"CONTRAFRENTE";"No";"No";0;"Si";"No";"VILLA URQUIZA";12;-58.4836212368629;-34.5698785078866
"11835";"VALDENEGRO";3000;30;103000;3433.3;1;NA;"S/D";"No";"Si";0;"No";"No";"VILLA URQUIZA";12;-58.4857823177238;-34.5674462905497
"11836";"VALDENEGRO";3100;46;140000;3043.5;2;1;"S/D";"No";"Si";0;"No";"No";"VILLA URQUIZA";12;-58.486590861056;-34.5665517321544
"11837";"VALLE";100;26;55000;2115.4;0;50;"FRENTE";"No";"No";1;"Si";"Si";"CABALLITO";6;-58.4288393461422;-34.6239134045189
"11838";"VALLE";100;53;119000;2245.3;0;30;"FRENTE";"No";"No";1;"No";"Si";"CABALLITO";6;-58.4288393461422;-34.6239134045189
"11839";"VALLE";200;40;104000;2600;0;2;"S/D";"No";"Si";1;"No";"No";"CABALLITO";6;-58.4303581027234;-34.6241082387711
"11840";"VALLE";200;51;143700;2817.6;2;2;"S/D";"No";"Si";1;"No";"Si";"CABALLITO";6;-58.4303581027234;-34.6241082387711
"11841";"VALLE";300;44;139000;3159.1;2;3;"LATERAL";"No";"No";1;"No";"No";"CABALLITO";6;-58.4317567092089;-34.6242909180822
"11842";"VALLE";600;59;135000;2288.1;0;30;"S/D";"No";"No";0;"Si";"No";"CABALLITO";6;-58.4361716265747;-34.624692322953
"11843";"VALLE";800;92;150000;1630.4;4;38;"FRENTE";"Si";"No";1;"No";"Si";"CABALLITO";6;-58.4392190014985;-34.6249911089694
"11844";"VALLE";900;51;108271;2123;0;0;"FRENTE";"No";"Si";0;"No";"Si";"CABALLITO";6;-58.4405750079404;-34.6251237794334
"11845";"VALLE";900;69;142156;2060.2;3;NA;"FRENTE";"No";"No";0;"No";"No";"CABALLITO";6;-58.4405750079404;-34.6251237794334
"11846";"VALLE";1100;167;425000;2544.9;4;17;"S/D";"Si";"Si";4;"Si";"Si";"CABALLITO";6;-58.4432851015655;-34.6253873061543
"11847";"VALLE";1200;81;167000;2061.7;4;30;"S/D";"No";"No";1;"Si";"Si";"CABALLITO";6;-58.444550126015;-34.6254736263693
"11848";"VALLE";1200;160;495000;3093.8;4;20;"FRENTE";"No";"No";3;"Si";"No";"CABALLITO";6;-58.444550126015;-34.6254736263693
"11849";"VALLE";1300;38;82000;2157.9;0;0;"FRENTE";"No";"No";1;"No";"Si";"CABALLITO";6;-58.4459591446949;-34.6259921946356
"11850";"VALLE IBERLUCEA del, Dr.";100;30;77000;2566.7;1;10;"FRENTE";"No";"Si";0;"Si";"No";"BOCA";4;-58.3633294246345;-34.6371471177972
"11851";"VALLE IBERLUCEA del, Dr.";100;40;56000;1400;1;10;"FRENTE";"No";"No";1;"Si";"Si";"BOCA";4;-58.3630514953925;-34.6370018160275
"11852";"VALLE IBERLUCEA del, Dr.";900;40;65000;1625;0;40;"LATERAL";"No";"No";1;"Si";"No";"BOCA";4;-58.3635394273403;-34.6361885295845
"11853";"VALLE IBERLUCEA del, Dr.";900;48;60000;1250;2;30;"INTERNO";"No";"No";1;"Si";"No";"BOCA";4;-58.3635394273403;-34.6361885295845
"11854";"VALLE IBERLUCEA del, Dr.";900;85;130000;1529.4;4;30;"FRENTE";"No";"No";1;"Si";"Si";"BOCA";4;-58.3635394273403;-34.6361885295845
"11855";"VALLE IBERLUCEA del, Dr.";100;59;89700;1520.3;3;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3630514953925;-34.6370018160275
"11856";"VALLE IBERLUCEA del, Dr.";800;67;115000;1716.4;4;10;"FRENTE";"No";"No";1;"No";"No";"BOCA";4;-58.3640497105882;-34.6353475101557
"11857";"VALLE IBERLUCEA del, Dr.";800;76;85000;1118.4;0;NA;"FRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3640497105882;-34.6353475101557
"11858";"VALLE IBERLUCEA del, Dr.";800;276;85000;308;4;NA;"FRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3640497105882;-34.6353475101557
"11859";"VALLE IBERLUCEA del, Dr.";900;85;130000;1529.4;4;30;"FRENTE";"No";"No";1;"No";"No";"BOCA";4;-58.3635394273403;-34.6361885295845
"11860";"VALLE, ARISTOBULO DEL";100;80;100000;1250;3;10;"CONTRAFRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3562751794514;-34.6313238060261
"11861";"VALLE, ARISTOBULO DEL";200;44;70000;1590.9;3;NA;"FRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3574310357435;-34.6318008860207
"11862";"VALLE, ARISTOBULO DEL";200;47;70000;1489.4;3;5;"FRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3574310357435;-34.6318008860207
"11863";"VALLE, ARISTOBULO DEL";300;49;70000;1428.6;2;NA;"CONTRAFRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3588778100634;-34.6324013632351
"11864";"VALLE, ARISTOBULO DEL";300;52;62000;1192.3;2;30;"CONTRAFRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3588778100634;-34.6324013632351
"11865";"VALLE, ARISTOBULO DEL";300;53;75000;1415.1;2;NA;"LATERAL";"No";"No";0;"Si";"No";"BOCA";4;-58.3588778100634;-34.6324013632351
"11866";"VALLE, ARISTOBULO DEL";300;57;68500;1201.8;3;40;"FRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3588778100634;-34.6324013632351
"11867";"VALLE, ARISTOBULO DEL";300;86;150000;1744.2;4;55;"FRENTE";"No";"No";1;"No";"No";"BOCA";4;-58.3588778100634;-34.6324013632351
"11868";"VALLE, ARISTOBULO DEL";400;37;58000;1567.6;2;NA;"LATERAL";"No";"No";0;"No";"No";"BOCA";4;-58.3602564244075;-34.6329667764044
"11869";"VALLE, ARISTOBULO DEL";400;67;125000;1865.7;3;38;"FRENTE";"No";"Si";0;"No";"No";"BOCA";4;-58.3602564244075;-34.6329667764044
"11870";"VALLE, ARISTOBULO DEL";400;90;110000;1222.2;4;35;"FRENTE";"No";"No";0;"No";"No";"BOCA";4;-58.3602564244075;-34.6329667764044
"11871";"VALLE, ARISTOBULO DEL";1100;53;90000;1698.1;2;75;"CONTRAFRENTE";"No";"No";1;"No";"No";"BOCA";4;-58.3682628679019;-34.6355059036556
"11872";"VALLE, ARISTOBULO DEL";1600;90;170000;1888.9;3;40;"FRENTE";"No";"No";2;"No";"No";"BARRACAS";4;-58.3738341073027;-34.6362454754067
"11873";"VALLE, ARISTOBULO DEL";1700;140;270000;1928.6;4;0;"CONTRAFRENTE";"No";"No";0;"No";"No";"BARRACAS";4;-58.3749786177487;-34.6363965253672
"11874";"VALLEJOS";2600;34;72000;2117.6;1;6;"FRENTE";"No";"No";1;"No";"Si";"VILLA PUEYRREDON";12;-58.4972676522874;-34.5858083210721
"11875";"VALLEJOS";2900;38;88000;2315.8;1;0;"CONTRAFRENTE";"No";"Si";1;"Si";"Si";"VILLA PUEYRREDON";12;-58.5006744089073;-34.5879146565723
"11876";"VALLEJOS";4100;120;275000;2291.7;4;25;"FRENTE";"Si";"No";2;"Si";"Si";"VILLA DEVOTO";11;-58.5155980196907;-34.5971308471196
"11877";"VALLEJOS";4300;72;160000;2222.2;4;30;"FRENTE";"No";"No";1;"Si";"Si";"VILLA DEVOTO";11;-58.5181513263523;-34.598704360367
"11878";"VALLEJOS";4300;172;490000;2848.8;4;28;"FRENTE";"Si";"Si";2;"Si";"Si";"VILLA DEVOTO";11;-58.5181513263523;-34.598704360367
"11879";"VALLEJOS";4400;46;115000;2500;2;15;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"VILLA DEVOTO";11;-58.5193943909305;-34.5994730962245
"11880";"VALLESE, FELIPE";500;70;230000;3285.7;3;6;"CONTRAFRENTE";"Si";"Si";1;"Si";"Si";"CABALLITO";6;-58.4407597010863;-34.6114680278314
"11881";"VALLESE, FELIPE";3700;45;48000;1066.7;2;50;"LATERAL";"No";"No";1;"No";"No";"FLORESTA";10;-58.4822889707053;-34.6257580336967
"11882";"VALLESE, FELIPE";700;38;83500;2197.4;0;2;"FRENTE";"No";"No";1;"No";"Si";"CABALLITO";6;-58.443190155223;-34.612417585433
"11883";"VALLESE, FELIPE";700;56;127000;2267.9;2;2;"FRENTE";"No";"No";1;"No";"Si";"CABALLITO";6;-58.443190155223;-34.612417585433
"11884";"VALLESE, FELIPE";700;68;230000;3382.4;3;2;"CONTRAFRENTE";"No";"Si";2;"Si";"Si";"CABALLITO";6;-58.443190155223;-34.612417585433
"11885";"VALLESE, FELIPE";1400;36;84753;2354.3;0;0;"CONTRAFRENTE";"No";"No";1;"No";"Si";"CABALLITO";6;-58.4542806994509;-34.6165387998592
"11886";"VALLESE, FELIPE";1900;34;88000;2588.2;0;0;"CONTRAFRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.460123105061;-34.6187299061181
"11887";"VALLESE, FELIPE";1900;55;98200;1785.5;0;2;"S/D";"No";"Si";1;"Si";"No";"FLORES";7;-58.460123105061;-34.6187299061181
"11888";"VALLESE, FELIPE";2300;52;129000;2480.8;0;0;"CONTRAFRENTE";"Si";"Si";1;"No";"Si";"FLORES";7;-58.4646663685311;-34.620660919482
"11889";"VALLESE, FELIPE";2300;68;150000;2205.9;0;0;"FRENTE";"Si";"Si";1;"No";"Si";"FLORES";7;-58.4646663685311;-34.620660919482
"11890";"VALLESE, FELIPE";2700;72;110000;1527.8;0;60;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4701788420136;-34.6224502303798
"11891";"VALLESE, FELIPE";2800;105;178000;1695.2;0;50;"FRENTE";"No";"No";2;"Si";"Si";"FLORES";7;-58.4715712578967;-34.6228842310031
"11892";"VALLESE, FELIPE";2900;30;56000;1866.7;0;25;"LATERAL";"No";"No";1;"Si";"No";"FLORES";7;-58.4729287528846;-34.6232893579141
"11893";"VALLESE, FELIPE";2900;48;76000;1583.3;0;30;"INTERNO";"No";"No";0;"No";"Si";"FLORES";7;-58.4729287528846;-34.6232893579141
"11894";"VALLESE, FELIPE";3600;54;105000;1944.4;0;45;"FRENTE";"No";"No";1;"No";"Si";"FLORESTA";10;-58.4811993116369;-34.6254761057027
"11895";"VALLESE, FELIPE";3600;56;87000;1553.6;0;35;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"FLORESTA";10;-58.4811993116369;-34.6254761057027
"11896";"VALLESE, FELIPE";3600;78;115000;1474.4;0;29;"LATERAL";"No";"No";1;"Si";"Si";"FLORESTA";10;-58.4811993116369;-34.6254761057027
"11897";"VALLESE, FELIPE";4000;85;105000;1235.3;0;20;"CONTRAFRENTE";"No";"No";1;"No";"Si";"FLORESTA";10;-58.4863706509911;-34.6267470033361
"11898";"VARELA";100;41;78000;1902.4;0;36;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4648233160471;-34.6308337848839
"11899";"VARELA";100;50;87000;1740;0;50;"CONTRAFRENTE";"No";"No";1;"No";"No";"FLORES";7;-58.4648233160471;-34.6308337848839
"11900";"VARELA";100;80;128000;1600;0;40;"FRENTE";"Si";"No";2;"No";"Si";"FLORES";7;-58.4648233160471;-34.6308337848839
"11901";"VARELA";300;77;155000;2013;0;40;"FRENTE";"No";"No";1;"Si";"Si";"FLORES";7;-58.4638001844175;-34.6331489264289
"11902";"VARELA";500;45;73000;1622.2;0;40;"FRENTE";"No";"No";1;"Si";"Si";"FLORES";7;-58.4628270688605;-34.63537590592
"11903";"VARELA";600;63;130000;2063.5;0;30;"FRENTE";"No";"No";1;"No";"No";"FLORES";7;-58.461704787335;-34.636420660723
"11904";"VARELA";600;67;110000;1641.8;0;37;"FRENTE";"Si";"No";1;"Si";"No";"FLORES";7;-58.461704787335;-34.636420660723
"11905";"VARELA";600;80;93000;1162.5;4;35;"LATERAL";"No";"No";1;"Si";"No";"FLORES";7;-58.461704787335;-34.636420660723
"11906";"VARELA";800;150;135000;900;0;40;"INTERNO";"No";"No";0;"No";"No";"FLORES";7;-58.4594529706655;-34.6384997994656
"11907";"VARELA";1400;52;76900;1478.8;0;35;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"FLORES";7;-58.4532482415355;-34.6442250553327
"11908";"VARELA";1400;55;88000;1600;0;40;"FRENTE";"No";"No";1;"No";"Si";"FLORES";7;-58.4532482415355;-34.6442250553327
"11909";"VARELA";1400;87;82900;952.9;0;25;"CONTRAFRENTE";"No";"No";1;"No";"No";"FLORES";7;-58.4532482415355;-34.6442250553327
"11910";"VARELA JOSE PEDRO";4200;84;153000;1821.4;4;5;"FRENTE";"No";"No";1;"Si";"No";"VILLA DEVOTO";11;-58.5095701093603;-34.6060240257246
"11911";"VARELA JOSE PEDRO";5000;70;155000;2214.3;3;0;"FRENTE";"No";"No";1;"No";"Si";"VILLA DEVOTO";11;-58.5191138924449;-34.6121250772333
"11912";"VEDIA";1620;52;138000;2653.8;0;32;"S/D";"No";"Si";2;"No";"No";"NUÑEZ";13;-58.4667995296626;-34.5359979103137
"11913";"VEDIA";1620;53;100000;1886.8;3;30;"LATERAL";"No";"No";0;"No";"No";"NUÑEZ";13;-58.4667995296626;-34.5359979103137
"11914";"VEDIA";1620;74;149000;2013.5;0;11;"FRENTE";"No";"No";1;"No";"Si";"NUÑEZ";13;-58.4667995296626;-34.5359979103137
"11915";"VEDIA";1620;107;220000;2056.1;4;30;"CONTRAFRENTE";"Si";"Si";3;"No";"No";"NUÑEZ";13;-58.4667995296626;-34.5359979103137
"11916";"VEDIA";1620;122;190000;1557.4;0;40;"FRENTE";"No";"No";3;"No";"Si";"NUÑEZ";13;-58.4667995296626;-34.5359979103137
"11917";"VEDIA";2300;48;115000;2395.8;0;15;"FRENTE";"No";"No";1;"No";"No";"NUÑEZ";13;-58.4736140834061;-34.5394745536226
"11918";"VEDIA";2900;48;80000;1666.7;0;45;"CONTRAFRENTE";"No";"No";1;"Si";"No";"SAAVEDRA";12;-58.4802205840643;-34.5418561376273
"11919";"VEDIA AGUSTIN DE";2100;57;65000;1140.4;0;NA;"FRENTE";"No";"Si";1;"No";"No";"PARQUE CHACABUCO";7;-58.4356386540371;-34.6437415870249
"11920";"VEDIA ENRIQUE de";2000;61;148000;2426.2;3;0;"FRENTE";"No";"Si";1;"Si";"Si";"VILLA SANTA RITA";11;-58.4898136353018;-34.612994767425
"11921";"VEGA NICETO, Cnel.";4600;82;275000;3353.7;3;3;"CONTRAFRENTE";"No";"Si";2;"No";"Si";"PALERMO";14;-58.4291014930088;-34.5935949374479
"11922";"VEGA NICETO, Cnel.";5600;38;94000;2473.7;0;2;"FRENTE";"No";"No";1;"No";"Si";"PALERMO";14;-58.4393645083962;-34.5868783216224
"11923";"VEGA NICETO, Cnel.";5600;41;89999;2195.1;2;NA;"S/D";"No";"No";1;"No";"Si";"PALERMO";14;-58.4393645083962;-34.5868783216224
"11924";"VEGA NICETO, Cnel.";5800;41;83000;2024.4;0;0;"FRENTE";"No";"No";1;"No";"No";"PALERMO";14;-58.4415285860886;-34.5853691585007
"11925";"VELEZ SARSFIELD";100;56;89000;1589.3;0;5;"LATERAL";"No";"No";1;"No";"Si";"BARRACAS";4;-58.3900863292804;-34.6353799563138
"11926";"VELEZ SARSFIELD";100;90;150000;1666.7;0;30;"CONTRAFRENTE";"No";"No";0;"Si";"Si";"BARRACAS";4;-58.3900863292804;-34.6353799563138
"11927";"VELEZ SARSFIELD";200;117;180000;1538.5;0;70;"FRENTE";"No";"No";1;"Si";"Si";"BARRACAS";4;-58.3900025278151;-34.6364811465693
"11928";"VELEZ SARSFIELD";400;160;160000;1000;8;NA;"FRENTE";"No";"No";2;"Si";"No";"BARRACAS";4;-58.3898060598723;-34.6390614494663
"11929";"VENEZUELA";400;40;90000;2250;2;70;"CONTRAFRENTE";"No";"No";1;"No";"No";"MONTSERRAT";1;-58.3718407783578;-34.6137560350421
"11930";"VENEZUELA";400;69;140000;2029;3;NA;"FRENTE";"No";"No";0;"No";"No";"MONTSERRAT";1;-58.3718407783578;-34.6137560350421
"11931";"VENEZUELA";500;153;348000;2274.5;4;NA;"FRENTE";"No";"No";3;"No";"Si";"MONTSERRAT";1;-58.3732275152163;-34.6138551295528
"11932";"VENEZUELA";700;43;78000;1814;0;40;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"MONTSERRAT";1;-58.3760428611288;-34.6140398465258
"11933";"VENEZUELA";700;57;110000;1929.8;0;45;"FRENTE";"No";"No";0;"No";"Si";"MONTSERRAT";1;-58.3760428611288;-34.6140398465258
"11934";"VENEZUELA";1200;66;135000;2045.5;0;75;"CONTRAFRENTE";"No";"No";0;"Si";"No";"MONTSERRAT";1;-58.3830644310496;-34.6145216039188
"11935";"VENEZUELA";1200;215;230000;1069.8;5;NA;"FRENTE";"No";"No";0;"No";"No";"MONTSERRAT";1;-58.3830644310496;-34.6145216039188
"11936";"VENEZUELA";1400;56;96000;1714.3;0;75;"CONTRAFRENTE";"No";"No";1;"Si";"No";"MONTSERRAT";1;-58.3859349153291;-34.6146865890453
"11937";"VENEZUELA";1500;52;78000;1500;0;60;"LATERAL";"No";"No";1;"No";"No";"MONTSERRAT";1;-58.3874871271614;-34.6148085131123
"11938";"VENEZUELA";1700;76;125000;1644.7;3;50;"FRENTE";"No";"No";0;"Si";"No";"MONTSERRAT";1;-58.3903601732634;-34.6149653828836
"11939";"VENEZUELA";1900;90;150000;1666.7;4;NA;"S/D";"No";"No";1;"No";"No";"BALVANERA";3;-58.3931539384217;-34.6151655946255
"11940";"VENEZUELA";1900;120;160000;1333.3;5;35;"FRENTE";"No";"No";0;"No";"Si";"BALVANERA";3;-58.3931539384217;-34.6151655946255
"11941";"VENEZUELA";2300;40;110000;2750;0;15;"CONTRAFRENTE";"Si";"Si";1;"Si";"Si";"BALVANERA";3;-58.399182986525;-34.6152799900365
"11942";"VENEZUELA";2300;62;95000;1532.3;4;40;"LATERAL";"Si";"No";1;"No";"No";"BALVANERA";3;-58.399182986525;-34.6152799900365
"11943";"VENEZUELA";2300;71;185000;2605.6;0;25;"FRENTE";"No";"Si";1;"Si";"Si";"BALVANERA";3;-58.399182986525;-34.6152799900365
"11944";"VENEZUELA";2400;141;215000;1524.8;4;20;"FRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.401179199048;-34.6156347041881
"11945";"VENEZUELA";2500;34;58000;1705.9;2;40;"CONTRAFRENTE";"No";"No";1;"Si";"Si";"BALVANERA";3;-58.402847301158;-34.615578674109
"11946";"VENEZUELA";2500;41;58000;1414.6;2;40;"CONTRAFRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.402847301158;-34.615578674109
"11947";"VENEZUELA";2700;42;66000;1571.4;2;41;"FRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.404507611011;-34.6159551558202
"11948";"VENEZUELA";2900;30;55000;1833.3;1;NA;"FRENTE";"No";"No";0;"No";"No";"BALVANERA";3;-58.4068669093884;-34.6164763475805
"11949";"VENEZUELA";3100;20;50000;2500;1;NA;"S/D";"No";"No";0;"No";"No";"BALVANERA";3;-58.4094402043056;-34.6167480340955
"11950";"VENEZUELA";3200;51;105000;2058.8;2;0;"FRENTE";"No";"No";1;"No";"No";"BALVANERA";3;-58.4109688066516;-34.6167624694166
"11951";"VENEZUELA";3200;58;105000;1810.3;2;0;"FRENTE";"No";"No";1;"Si";"No";"BALVANERA";3;-58.4109688066516;-34.6167624694166
"11952";"VENEZUELA";3300;37;70000;1891.9;2;35;"FRENTE";"No";"No";1;"No";"Si";"BALVANERA";3;-58.4127099951924;-34.6167647358836
"11953";"VENEZUELA";3600;51;99000;1941.2;2;0;"FRENTE";"No";"Si";1;"No";"Si";"ALMAGRO";5;-58.4168296619506;-34.6174787397845
"11954";"VENEZUELA";3600;52;93000;1788.5;2;0;"FRENTE";"No";"No";1;"No";"No";"ALMAGRO";5;-58.4168296619506;-34.6174787397845
"11955";"VENEZUELA";4000;35;69000;1971.4;2;30;"LATERAL";"No";"No";0;"Si";"No";"ALMAGRO";5;-58.4215147561389;-34.6178284735859
"11956";"VENEZUELA";4000;37;60000;1621.6;2;NA;"S/D";"No";"No";1;"No";"No";"ALMAGRO";5;-58.4215147561389;-34.6178284735859
"11957";"VENEZUELA";4000;50;85000;1700;2;NA;"FRENTE";"No";"No";0;"No";"No";"ALMAGRO";5;-58.4215147561389;-34.6178284735859
"11958";"VENEZUELA";4100;91;189000;2076.9;3;40;"S/D";"No";"No";2;"No";"No";"ALMAGRO";5;-58.422543781403;-34.6179120763793
"11959";"VENEZUELA";4400;37;75000;2027;0;32;"INTERNO";"No";"No";1;"No";"No";"ALMAGRO";5;-58.427280396461;-34.6183152135017
"11960";"VENEZUELA";4400;42;97000;2309.5;0;0;"CONTRAFRENTE";"No";"Si";1;"No";"Si";"ALMAGRO";5;-58.427280396461;-34.6183152135017
"11961";"VENEZUELA";4400;70;175000;2500;0;0;"S/D";"No";"No";0;"No";"No";"ALMAGRO";5;-58.427280396461;-34.6183152135017
"11962";"VENEZUELA";4400;84;169000;2011.9;3;45;"S/D";"No";"No";2;"No";"Si";"ALMAGRO";5;-58.427280396461;-34.6183152135017
"11963";"VERA";100;101;220000;2178.2;0;28;"FRENTE";"No";"Si";1;"No";"Si";"VILLA CRESPO";15;-58.4346178773979;-34.6024096819318
"11964";"VERA";200;30;82000;2733.3;2;35;"LATERAL";"No";"No";1;"No";"Si";"VILLA CRESPO";15;-58.435459245604;-34.60158538629
"11965";"VERA";300;144;330000;2291.7;4;40;"FRENTE";"Si";"Si";2;"Si";"Si";"VILLA CRESPO";15;-58.4361629032469;-34.6008858598135
